uad|dgs|folder|archive_reference|record_title|language_title|language|dates|locality|record_type|volume|event_type|
106869820|106869820|106869820_000001|Matrimonios_3_4 may 1991–13 nov 2007,Vol 3 - DGS(106869820)|Matrimonios_3_4 may 1991–13 nov 2007,Vol 3 - DGS(106869820)|ES|Español|2007|Santa Fortunata, Toquepala, Ilabaya, Jorge Basadre, Tacna, Perú|Matrimonios parroquiales|Vol 3|Matrimonios parroquiales-may 1991—nov 2007|
106869821|106869821|106869821_000001|Matrimonios_2_24 dic 1974–31 mar 1991,Vol 2 - DGS(106869821)|Matrimonios_2_24 dic 1974–31 mar 1991,Vol 2 - DGS(106869821)|ES|Español|1991|Santa Fortunata, Toquepala, Ilabaya, Jorge Basadre, Tacna, Perú|Matrimonios parroquiales|Vol 2|Matrimonios parroquiales-dic 1974—mar 1991|
106869822|106869822|106869822_000001|Defunciones_9_28 abr 1998–19 jun 2012,Vol 9 - DGS(106869822)|Defunciones_9_28 abr 1998–19 jun 2012,Vol 9 - DGS(106869822)|ES|Español|2012|Candarave, Candarave, Tacna, Perú|Defunciones parroquiales|Vol 9|Defunciones parroquiales-abr 1998—jun 2012|
106869823|106869823|106869823_000001|Bautismos_2_9 oct 1965–27 sep 1977,Vol 2 - DGS(106869823)|Bautismos_2_9 oct 1965–27 sep 1977,Vol 2 - DGS(106869823)|ES|Español|1977|Santa Fortunata, Toquepala, Ilabaya, Jorge Basadre, Tacna, Perú|Bautismos|Vol 2|Bautismos-1965—1977|
106869824|106869824|106869824_000001|Bautismos_1_7 ene 1958–4 oct 1965,Vol 1 - DGS(106869824)|Bautismos_1_7 ene 1958–4 oct 1965,Vol 1 - DGS(106869824)|ES|Español|1965|Santa Fortunata, Toquepala, Ilabaya, Jorge Basadre, Tacna, Perú|Bautismos|Vol 1|Bautismos-1958—1965|
106890356|106890356|106890356_000001|Bautismos_6_17 nov 1979–19 jul 1986,Vol 6 - DGS(106890356)|Bautismos_6_17 nov 1979–19 jul 1986,Vol 6 - DGS(106890356)|ES|Español|1986|Santa Fortunata, Toquepala, Ilabaya, Jorge Basadre, Tacna, Perú|Bautismos|Vol 6|Bautismos-17 nov 1979—19 jul 1986|
106890357|106890357|106890357_000001|Bautismos_7_26 jul 1986–30 dic 2000,Vol 7 - DGS(106890357)|Bautismos_7_26 jul 1986–30 dic 2000,Vol 7 - DGS(106890357)|ES|Español|2000|Santa Fortunata, Toquepala, Ilabaya, Jorge Basadre, Tacna, Perú|Bautismos|Vol 7|Bautismos-1986—2000|
106890358|106890358|106890358_000001|Bautismos_9_1 jun 2008–20 oct 2013,Vol 9 - DGS(106890358)|Bautismos_9_1 jun 2008–20 oct 2013,Vol 9 - DGS(106890358)|ES|Español|2013|Santa Fortunata, Toquepala, Ilabaya, Jorge Basadre, Tacna, Perú|Bautismos|Vol 9|Bautismos-1 jun 2008—20 oct 2013|
106890359|106890359|106890359_000001|Bautismos_5_24 dic 1974–17 nov 1979,Vol 5 - DGS(106890359)|Bautismos_5_24 dic 1974–17 nov 1979,Vol 5 - DGS(106890359)|ES|Español|1979|Santa Fortunata, Toquepala, Ilabaya, Jorge Basadre, Tacna, Perú|Bautismos|Vol 5|Bautismos-1974—1979|
106890360|106890360|106890360_000001|Bautismos_20_29 sep 1913–25 mar 1918,Vol 20 - DGS(106890360)|Bautismos_20_29 sep 1913–25 mar 1918,Vol 20 - DGS(106890360)|ES|Español|1925|Inmaculada Concepción, Ubinas, General Sánchez Cerro, Moquegua, Perú|Bautismos|Vol 20|Bautismos-1920—1925|
106890361|106890361|106890361_000001|Bautismos_24_9 jun 1938–24 mar 1947,Vol 24 - DGS(106890361)|Bautismos_24_9 jun 1938–24 mar 1947,Vol 24 - DGS(106890361)|ES|Español|1947|Inmaculada Concepción, Ubinas, General Sánchez Cerro, Moquegua, Perú|Bautismos|Vol 24|Bautismos-1938—1947|
106890362|106890362|106890362_000001|Bautismos_25_1 may 1947–12 oct 1952,Vol 25 - DGS(106890362)|Bautismos_25_1 may 1947–12 oct 1952,Vol 25 - DGS(106890362)|ES|Español|1952|Inmaculada Concepción, Ubinas, General Sánchez Cerro, Moquegua, Perú|Bautismos|Vol 25|Bautismos-1947—1952|
106890363|106890363|106890363_000001|Bautismos_29_16 oct 1965–8 dic 1976,Vol 29 - DGS(106890363)|Bautismos_29_16 oct 1965–8 dic 1976,Vol 29 - DGS(106890363)|ES|Español|1976|Inmaculada Concepción, Ubinas, General Sánchez Cerro, Moquegua, Perú|Bautismos|Vol 29|Bautismos-1965—1976|
106890364|106890364|106890364_000001|Confirmaciones_1_26 feb 1961–17 nov 1991,Vol 1 - DGS(106890364)|Confirmaciones_1_26 feb 1961–17 nov 1991,Vol 1 - DGS(106890364)|ES|Español|1961|Santa Fortunata, Toquepala, Ilabaya, Jorge Basadre, Tacna, Perú|Confirmaciones|Vol 1|Confirmaciones-1961|
106890365|106890365|106890365_000001|Confirmaciones_2_15 nov 1992–11 nov 2007,Vol 2 - DGS(106890365)|Confirmaciones_2_15 nov 1992–11 nov 2007,Vol 2 - DGS(106890365)|ES|Español|2007|Toquepala, Ilabaya, Jorge Basadre, Tacna, Perú|Confirmaciones|Vol 2|Confirmaciones-1992—2007|
106890366|106890366|106890366_000001|Confirmaciones_3_16 nov 2008–18 nov 2018,Vol 3 - DGS(106890366)|Confirmaciones_3_16 nov 2008–18 nov 2018,Vol 3 - DGS(106890366)|ES|Español|2018|Toquepala, Ilabaya, Jorge Basadre, Tacna, Perú|Confirmaciones|Vol 3|Confirmaciones-2008—2018|
106890367|106890367|106890367_000001|Matrimonios_4_28 jul 2008–29 abr 2016,Vol 4 - DGS(106890367)|Matrimonios_4_28 jul 2008–29 abr 2016,Vol 4 - DGS(106890367)|ES|Español|2016|Santa Fortunata, Toquepala, Ilabaya, Jorge Basadre, Tacna, Perú|Matrimonios parroquiales|Vol 4|Matrimonios parroquiales-jul 2008—abr 2016|
106890442|106890442|106890442_000001|Bautismos_22_17 nov 1929–9 dic 1934,Vol 22 - DGS(106890442)|Bautismos_22_17 nov 1929–9 dic 1934,Vol 22 - DGS(106890442)|ES|Español|1934|Inmaculada Concepción, Ubinas, General Sánchez Cerro, Moquegua, Perú|Bautismos|Vol 22|Bautismos-1929—1934|
106890443|106890443|106890443_000001|Bautismos_23_10 dic 1934–9 jun 1938,Vol 23 - DGS(106890443)|Bautismos_23_10 dic 1934–9 jun 1938,Vol 23 - DGS(106890443)|ES|Español|1938|Inmaculada Concepción, Ubinas, General Sánchez Cerro, Moquegua, Perú|Bautismos|Vol 23|Bautismos-1934—1938|
106890444|106890444|106890444_000001|Bautismos_26_4 nov 1952–29 jul 1956,Vol 26 - DGS(106890444)|Bautismos_26_4 nov 1952–29 jul 1956,Vol 26 - DGS(106890444)|ES|Español|1956|Inmaculada Concepción, Ubinas, General Sánchez Cerro, Moquegua, Perú|Bautismos|Vol 26|Bautismos-1952—1956|
106890445|106890445|106890445_000001|Bautismos_27_29 jul 1956–30 dic 1960,Vol 27 - DGS(106890445)|Bautismos_27_29 jul 1956–30 dic 1960,Vol 27 - DGS(106890445)|ES|Español|1960|Inmaculada Concepción, Ubinas, General Sánchez Cerro, Moquegua, Perú|Bautismos|Vol 27|Bautismos-1956—1960|
106890446|106890446|106890446_000001|Bautismos_28_1 ene 1961–16 oct 1965,Vol 28 - DGS(106890446)|Bautismos_28_1 ene 1961–16 oct 1965,Vol 28 - DGS(106890446)|ES|Español|1965|Inmaculada Concepción, Ubinas, General Sánchez Cerro, Moquegua, Perú|Bautismos|Vol 28|Bautismos-1961—1965|
106890447|106890447|106890447_000001|Bautismos_30_1 ene 1977–8 jul 1990,Vol 30 - DGS(106890447)|Bautismos_30_1 ene 1977–8 jul 1990,Vol 30 - DGS(106890447)|ES|Español|1990|Inmaculada Concepción, Ubinas, General Sánchez Cerro, Moquegua, Perú|Bautismos|Vol 30|Bautismos-1977—1990|
106890448|106890448|106890448_000001|Bautismos_31_13 may 1990–8 oct 2002,Vol 31 - DGS(106890448)|Bautismos_31_13 may 1990–8 oct 2002,Vol 31 - DGS(106890448)|ES|Español|2002|Inmaculada Concepción, Ubinas, General Sánchez Cerro, Moquegua, Perú|Bautismos|Vol 31|Bautismos-1990—2002|
106890449|106890449|106890449_000001|Bautismos_21_11 abr 1925–8 dic 1929,Vol 21 - DGS(106890449)|Bautismos_21_11 abr 1925–8 dic 1929,Vol 21 - DGS(106890449)|ES|Español|1929|Inmaculada Concepción, Ubinas, General Sánchez Cerro, Moquegua, Perú|Bautismos|Vol 21|Bautismos-1925—1929|
106890450|106890450|106890450_000001|Bautismos_24_17 mar 1941–14 oct 1952,Vol 24 - DGS(106890450)|Bautismos_24_17 mar 1941–14 oct 1952,Vol 24 - DGS(106890450)|ES|Español|1952|Inmaculada Concepción, Ubinas, General Sánchez Cerro, Moquegua, Perú|Bautismos|Vol 24|Bautismos-1941—1952|
106890451|106890451|106890451_000001|Bautismos_32_8 dic 1999–1 ene 2019,Vol 32 - DGS(106890451)|Bautismos_32_8 dic 1999–1 ene 2019,Vol 32 - DGS(106890451)|ES|Español|2019|Inmaculada Concepción, Ubinas, General Sánchez Cerro, Moquegua, Perú|Bautismos|Vol 32|Bautismos-1999—2019|
106890452|106890452|106890452_000001|Matrimonios_8_1 ene 1903–20 abr 1928,Vol 8 - DGS(106890452)|Matrimonios_8_1 ene 1903–20 abr 1928,Vol 8 - DGS(106890452)|ES|Español|1928|Inmaculada Concepción, Ubinas, General Sánchez Cerro, Moquegua, Perú|Informaciones matrimoniales|Vol 8|Informaciones matrimoniales-1903—1928|
106890453|106890453|106890453_000001|Matrimonios_9_20 jul 1928–21 jun 1949,Vol 9 - DGS(106890453)|Matrimonios_9_20 jul 1928–21 jun 1949,Vol 9 - DGS(106890453)|ES|Español|1949|Inmaculada Concepción, Ubinas, General Sánchez Cerro, Moquegua, Perú|Informaciones matrimoniales|Vol 9|Informaciones matrimoniales-1928—1949|
106890454|106890454|106890454_000001|Matrimonios_11_17 jun 1954–19 dic 1973,Vol 11 - DGS(106890454)|Matrimonios_11_17 jun 1954–19 dic 1973,Vol 11 - DGS(106890454)|ES|Español|1973|Inmaculada Concepción, Ubinas, General Sánchez Cerro, Moquegua, Perú|Informaciones matrimoniales|Vol 11|Informaciones matrimoniales-1954—1973|
106890455|106890455|106890455_000001|Matrimonios_12_29 sep 1974–24 jun 1998,Vol 12 - DGS(106890455)|Matrimonios_12_29 sep 1974–24 jun 1998,Vol 12 - DGS(106890455)|ES|Español|1974|Inmaculada Concepción, Ubinas, General Sánchez Cerro, Moquegua, Perú|Informaciones matrimoniales|Vol 12|Informaciones matrimoniales-1974|
106890456|106890456|106890456_000001|Matrimonios_13_29 sep 1999–19 may 2018,Vol 13 - DGS(106890456)|Matrimonios_13_29 sep 1999–19 may 2018,Vol 13 - DGS(106890456)|ES|Español|2018|Inmaculada Concepción, Ubinas, General Sánchez Cerro, Moquegua, Perú|Informaciones matrimoniales|Vol 13|Informaciones matrimoniales-sept 1999—may 2018|
107157688|107157688|107157688_000001|Bautismos_09_31 mar 1917–3 sep 1922,Vol 09 - DGS(107157688)|Bautismos_09_31 mar 1917–3 sep 1922,Vol 09 - DGS(107157688)|ES|Español|1922|La Capilla, Tacna, Tacna, Perú|Bautismos|Vol 09|Bautismos-1917—1922|
107157689|107157689|107157689_000001|Bautismos_20_1 nov 1919–9 nov 1921,Vol 20 - DGS(107157689)|Bautismos_20_1 nov 1919–9 nov 1921,Vol 20 - DGS(107157689)|ES|Español|1921|Santísimo Salvador, Puquina, Puquina, General Sánchez Cerro, Moquegua, Perú|Bautismos|Vol 20|Bautismos-1 nov 1919—9 nov 1921|
107157690|107157690|107157690_000001|Bautismos_14_23 ago 1896–23 mar 1903,Vol 14 - DGS(107157690)|Bautismos_14_23 ago 1896–23 mar 1903,Vol 14 - DGS(107157690)|ES|Español|1903|Santísimo Salvador, Puquina, Puquina, General Sánchez Cerro, Moquegua, Perú|Bautismos|Vol 14|Bautismos-27 ago 1896—23 mar 1903|
107157691|107157691|107157691_000001|Bautismos_16_31 ene 1909–13 ago 1911,Vol 16 - DGS(107157691)|Bautismos_16_31 ene 1909–13 ago 1911,Vol 16 - DGS(107157691)|ES|Español|1911|Moquegua, Mariscal Nieto, Moquegua, Perú|Bautismos|Vol 16|Bautismos-30 ene 1909—13 ago 1911|
107157692|107157692|107157692_000001|Bautismos_15_3 mar 1903–20 may 1910,Vol 15 - DGS(107157692)|Bautismos_15_3 mar 1903–20 may 1910,Vol 15 - DGS(107157692)|ES|Español|1910|Santísimo Salvador, Puquina, Puquina, General Sánchez Cerro, Moquegua, Perú|Bautismos|Vol 15|Bautismos-3 mar 1903—20 may 1910|
107157693|107157693|107157693_000001|Bautismos_21_aprox. 20 feb 1959–9 mar 1959,Vol 21 - DGS(107157693)|Bautismos_21_aprox. 20 feb 1959–9 mar 1959,Vol 21 - DGS(107157693)|ES|Español|1959|Puquina, General Sánchez Cerro, Moquegua, Perú; Puquina, Puquina, General Sánchez Cerro, Moquegua, Perú|Bautismos|Vol 21|Bautismos-20 feb 1959—9 mar 1959|
107157694|107157694|107157694_000001|Bautismos_06_17 sep 1922–19 dic 1932,Vol 06 - DGS(107157694)|Bautismos_06_17 sep 1922–19 dic 1932,Vol 06 - DGS(107157694)|ES|Español|1932|Puquina, General Sánchez Cerro, Moquegua, Perú; Moquegua, Mariscal Nieto, Moquegua, Perú|Bautismos|Vol 06|Bautismos-17 sept 1922—19 dic 1932|
107157695|107157695|107157695_000001|Bautismos_24_29 abr 1946–26 dic 1949,Vol 24 - DGS(107157695)|Bautismos_24_29 abr 1946–26 dic 1949,Vol 24 - DGS(107157695)|ES|Español|1949|San Lino, Omate, General Sánchez Cerro, Moquegua, Perú; Omate, General Sánchez Cerro, Moquegua, Perú|Bautismos|Vol 24|Bautismos-29 abr 1946—26 dic 1949|
107157696|107157696|107157696_000001|Bautismos_25_24 sep 1949–20 abr 1954,Vol 25 - DGS(107157696)|Bautismos_25_24 sep 1949–20 abr 1954,Vol 25 - DGS(107157696)|ES|Español|1954|Omate, General Sánchez Cerro, Moquegua, Perú; San Lino, Omate, General Sánchez Cerro, Moquegua, Perú|Bautismos|Vol 25|Bautismos-24 sept 1949—20 abr 1954|
107157697|107157697|107157697_000001|Bautismos_26_1 may 1954–2 ago 1957,Vol 26 - DGS(107157697)|Bautismos_26_1 may 1954–2 ago 1957,Vol 26 - DGS(107157697)|ES|Español|1957|Omate, General Sánchez Cerro, Moquegua, Perú; San Lino, Omate, General Sánchez Cerro, Moquegua, Perú|Bautismos|Vol 26|Bautismos-1 may 1954—2 ago 1957|
107157698|107157698|107157698_000001|Bautismos_27_5 ene 1958–26 may 1959,Vol 27 - DGS(107157698)|Bautismos_27_5 ene 1958–26 may 1959,Vol 27 - DGS(107157698)|ES|Español|1959|Omate, General Sánchez Cerro, Moquegua, Perú; San Lino, Omate, General Sánchez Cerro, Moquegua, Perú|Bautismos|Vol 27|Bautismos-5 ene 1958—26 may 1959|
107157699|107157699|107157699_000001|Bautismos_28_11 ago 1957–4 jul 1962,Vol 28 - DGS(107157699)|Bautismos_28_11 ago 1957–4 jul 1962,Vol 28 - DGS(107157699)|ES|Español|1962|Omate, General Sánchez Cerro, Moquegua, Perú; San Lino, Omate, General Sánchez Cerro, Moquegua, Perú|Bautismos|Vol 28|Bautismos-11 ago 1957—4 jul 1962|
107157700|107157700|107157700_000001|Bautismos_29_4 jul 1962–18 abr 1965,Vol 29 - DGS(107157700)|Bautismos_29_4 jul 1962–18 abr 1965,Vol 29 - DGS(107157700)|ES|Español|1965|Omate, General Sánchez Cerro, Moquegua, Perú; San Lino, Omate, General Sánchez Cerro, Moquegua, Perú|Bautismos|Vol 29|Bautismos-4 jul 1962—18 abr 1965|
107157701|107157701|107157701_000001|Bautismos_30_18 abr 1960–23 mar 1978,Vol 30 - DGS(107157701)|Bautismos_30_18 abr 1960–23 mar 1978,Vol 30 - DGS(107157701)|ES|Español|1978|San Lino, Omate, General Sánchez Cerro, Moquegua, Perú; Omate, General Sánchez Cerro, Moquegua, Perú|Bautismos|Vol 30|Bautismos-18 abr 1960—23 mar 1978|
107157702|107157702|107157702_000001|Bautismos_32_16 may 1976–3 jul 1979,Vol 32 - DGS(107157702)|Bautismos_32_16 may 1976–3 jul 1979,Vol 32 - DGS(107157702)|ES|Español|1979|San Lino, Omate, General Sánchez Cerro, Moquegua, Perú; Omate, General Sánchez Cerro, Moquegua, Perú|Bautismos|Vol 32|Bautismos-16 may 1976—3 jul 1979|
107157703|107157703|107157703_000001|Bautismos_33_9 jul 1979–19 jun 1985,Vol 33 - DGS(107157703)|Bautismos_33_9 jul 1979–19 jun 1985,Vol 33 - DGS(107157703)|ES|Español|1985|Omate, General Sánchez Cerro, Moquegua, Perú; San Lino, Omate, General Sánchez Cerro, Moquegua, Perú|Bautismos|Vol 33|Bautismos-9 jul 1979—19 jun 1985|
107157704|107157704|107157704_000001|Bautismos_34_19 jun 1985–29 may 1994,Vol 34 - DGS(107157704)|Bautismos_34_19 jun 1985–29 may 1994,Vol 34 - DGS(107157704)|ES|Español|1994|San Lino, Omate, General Sánchez Cerro, Moquegua, Perú; Omate, General Sánchez Cerro, Moquegua, Perú|Bautismos|Vol 34|Bautismos-19 jun 1985—29 may 1994|
107157705|107157705|107157705_000001|Bautismos_31_1 ene 1968–25 abr 1976,Vol 31 - DGS(107157705)|Bautismos_31_1 ene 1968–25 abr 1976,Vol 31 - DGS(107157705)|ES|Español|1976|Omate, General Sánchez Cerro, Moquegua, Perú; San Lino, Omate, General Sánchez Cerro, Moquegua, Perú|Bautismos|Vol 31|Bautismos-1 ene 1968—25 abr 1976|
107157706|107157706|107157706_000001|Bautismos_35_28 may 1994–18 nov 2007,Vol 35 - DGS(107157706)|Bautismos_35_28 may 1994–18 nov 2007,Vol 35 - DGS(107157706)|ES|Español|2007|San Lino, Omate, General Sánchez Cerro, Moquegua, Perú; Omate, General Sánchez Cerro, Moquegua, Perú|Bautismos|Vol 35|Bautismos-28 may 1994—18 nov 2007|
107157707|107157707|107157707_000001|Bautismos_36_17 dic 2007–23 sep 2014,Vol 36 - DGS(107157707)|Bautismos_36_17 dic 2007–23 sep 2014,Vol 36 - DGS(107157707)|ES|Español|2014|San Lino, Omate, General Sánchez Cerro, Moquegua, Perú; Omate, General Sánchez Cerro, Moquegua, Perú|Bautismos|Vol 36|Bautismos-17 dic 2007—23 sept 2014|
107157708|107157708|107157708_000001|Bautismos_23_15 sep 1940–29 abr 1946,Vol 23 - DGS(107157708)|Bautismos_23_15 sep 1940–29 abr 1946,Vol 23 - DGS(107157708)|ES|Español|1946|San Lino, Omate, General Sánchez Cerro, Moquegua, Perú; Omate, General Sánchez Cerro, Moquegua, Perú|Bautismos|Vol 23|Bautismos-15 sept 1940—29 abr 1946|
107157709|107157709|107157709_000001|Bautismos_22_2 nov 1937–3 sep 1943,Vol 22 - DGS(107157709)|Bautismos_22_2 nov 1937–3 sep 1943,Vol 22 - DGS(107157709)|ES|Español|1943|Omate, General Sánchez Cerro, Moquegua, Perú; San Lino, Omate, General Sánchez Cerro, Moquegua, Perú|Bautismos|Vol 22|Bautismos-2 nov 1937—3 sept 1943|
107157710|107157710|107157710_000001|Bautismos_20_27 feb 1927–5 nov 1933,Vol 20 - DGS(107157710)|Bautismos_20_27 feb 1927–5 nov 1933,Vol 20 - DGS(107157710)|ES|Español|1933|Omate, General Sánchez Cerro, Moquegua, Perú; San Lino, Omate, General Sánchez Cerro, Moquegua, Perú|Bautismos|Vol 20|Bautismos-27 feb 1927—5 nov 1933|
107157711|107157711|107157711_000001|Bautismos_21_6 nov 1933–1 nov 1937,Vol 21 - DGS(107157711)|Bautismos_21_6 nov 1933–1 nov 1937,Vol 21 - DGS(107157711)|ES|Español|1937|Omate, General Sánchez Cerro, Moquegua, Perú; San Lino, Omate, General Sánchez Cerro, Moquegua, Perú|Bautismos|Vol 21|Bautismos-6 nov 1933—1 nov 1937|
107157712|107157712|107157712_000001|Bautismos_19_20 oct 1922–19 mar 1927,Vol 19 - DGS(107157712)|Bautismos_19_20 oct 1922–19 mar 1927,Vol 19 - DGS(107157712)|ES|Español|1927|Omate, General Sánchez Cerro, Moquegua, Perú; San Lino, Omate, General Sánchez Cerro, Moquegua, Perú|Bautismos|Vol 19|Bautismos-20 oct 1922—19 mar 1927|
107157713|107157713|107157713_000001|Confirmaciones_22_16 oct 2001–10 nov 2018,Vol 22 - DGS(107157713)|Confirmaciones_22_16 oct 2001–10 nov 2018,Vol 22 - DGS(107157713)|ES|Español|2018|Puquina, General Sánchez Cerro, Moquegua, Perú; Santísimo Salvador, Puquina, Puquina, General Sánchez Cerro, Moquegua, Perú|Confirmaciones- Registros parroquiales|Vol 22|Confirmaciones- Registros parroquiales-16 oct 2001—10 nov 2018|
107157714|107157714|107157714_000001|Confirmaciones_01_23 mar 1959–25 nov 1985,Vol 01 - DGS(107157714)|Confirmaciones_01_23 mar 1959–25 nov 1985,Vol 01 - DGS(107157714)|ES|Español|1985|San Lino, Omate, General Sánchez Cerro, Moquegua, Perú; Omate, General Sánchez Cerro, Moquegua, Perú|Confirmaciones- Registros parroquiales|Vol 01|Confirmaciones- Registros parroquiales-23 mar 1959—25 nov 1985|
107157715|107157715|107157715_000001|Confirmaciones_02_3–4 dic 1968,Vol 02 - DGS(107157715)|Confirmaciones_02_3–4 dic 1968,Vol 02 - DGS(107157715)|ES|Español|1968|Omate, General Sánchez Cerro, Moquegua, Perú; San Lino, Omate, General Sánchez Cerro, Moquegua, Perú|Confirmaciones- Registros parroquiales|Vol 02|Confirmaciones- Registros parroquiales-3 dic 1968—4 dic 1968|
107157716|107157716|107157716_000001|Confirmaciones_03_30 nov 1993–15 feb 2015,Vol 03 - DGS(107157716)|Confirmaciones_03_30 nov 1993–15 feb 2015,Vol 03 - DGS(107157716)|ES|Español|2015|Omate, General Sánchez Cerro, Moquegua, Perú; San Lino, Omate, General Sánchez Cerro, Moquegua, Perú|Confirmaciones- Registros parroquiales|Vol 03|Confirmaciones- Registros parroquiales-30 nov 1993—15 feb 2015|
107157717|107157717|107157717_000001|Confirmaciones_04_21 nov 2015–24 ago 2019,Vol 04 - DGS(107157717)|Confirmaciones_04_21 nov 2015–24 ago 2019,Vol 04 - DGS(107157717)|ES|Español|2019|Omate, General Sánchez Cerro, Moquegua, Perú; San Lino, Omate, General Sánchez Cerro, Moquegua, Perú|Confirmaciones- Registros parroquiales|Vol 04|Confirmaciones- Registros parroquiales-21 nov 2015—31 dic 2019|
107157718|107157718|107157718_000001|Matrimonios_6_27 may 1921–22 dic 1965,Vol 6 - DGS(107157718)|Matrimonios_6_27 may 1921–22 dic 1965,Vol 6 - DGS(107157718)|ES|Español|1965|Omate, General Sánchez Cerro, Moquegua, Perú; San Lino, Omate, General Sánchez Cerro, Moquegua, Perú|Matrimonios parroquiales- Registros parroquiales|Vol 6|Matrimonios parroquiales- Registros parroquiales-27 may 1921—22 dic 1965|
107157719|107157719|107157719_000001|Matrimonios_8_9 ago 2018–24 ago 2019,Vol 8 - DGS(107157719)|Matrimonios_8_9 ago 2018–24 ago 2019,Vol 8 - DGS(107157719)|ES|Español|2019|Omate, General Sánchez Cerro, Moquegua, Perú; San Lino, Omate, General Sánchez Cerro, Moquegua, Perú|Matrimonios parroquiales- Registros parroquiales|Vol 8|Matrimonios parroquiales- Registros parroquiales-9 ago 2018—31 dic 2019|
107157720|107157720|107157720_000001|Matrimonios_7_30 ene 1966–8 abr 2018,Vol 7 - DGS(107157720)|Matrimonios_7_30 ene 1966–8 abr 2018,Vol 7 - DGS(107157720)|ES|Español|2018|Omate, General Sánchez Cerro, Moquegua, Perú; San Lino, Omate, General Sánchez Cerro, Moquegua, Perú|Matrimonios parroquiales- Registros parroquiales|Vol 7|Matrimonios parroquiales- Registros parroquiales-30 ene 1966—8 abr 2018|
