uad      | dgs      | folder          | archive_reference                                                           | record_title                                                                | language_title| language| dates    | locality                                                                                                                   | record_type | volume   | event_type
106364409| 106364409| 106364409_000001| Matrimonios 8 1944–1960 - DGS(106364409)                                    | Matrimonios 8 1944–1960 - DGS(106364409)                                    | ES            | Español | 1960/1960| Ilo, Ilo, Ilo, Moquegua, Perú                                                                                              | Matrimonio  | 8        | Matrimonio
106364410| 106364410| 106364410_000001| Matrimonios 9 1960–1964 - DGS(106364410)                                    | Matrimonios 9 1960–1964 - DGS(106364410)                                    | ES            | Español | 1964/1964| Ilo, Ilo, Ilo, Moquegua, Perú                                                                                              | Matrimonio  | 9        | Matrimonio
106364411| 106364411| 106364411_000001| Matrimonios 10 1964–1966 - DGS(106364411)                                   | Matrimonios 10 1964–1966 - DGS(106364411)                                   | ES            | Español | 1966/1966| Ilo, Ilo, Ilo, Moquegua, Perú                                                                                              | Matrimonio  | 10       | Matrimonio
106364412| 106364412| 106364412_000001| Matrimonios 11 1966–1969 - DGS(106364412)                                   | Matrimonios 11 1966–1969 - DGS(106364412)                                   | ES            | Español | 1969/1969| Ilo, Ilo, Ilo, Moquegua, Perú                                                                                              | Matrimonio  | 11       | Matrimonio
106364413| 106364413| 106364413_000001| Matrimonios 12 1969–1971 - DGS(106364413)                                   | Matrimonios 12 1969–1971 - DGS(106364413)                                   | ES            | Español | 1971/1971| Ilo, Ilo, Ilo, Moquegua, Perú                                                                                              | Matrimonio  | 12       | Matrimonio
106364414| 106364414| 106364414_000001| Matrimonios 13 1971–1974 - DGS(106364414)                                   | Matrimonios 13 1971–1974 - DGS(106364414)                                   | ES            | Español | 1974/1974| Ilo, Ilo, Ilo, Moquegua, Perú                                                                                              | Matrimonio  | 13       | Matrimonio
106364415| 106364415| 106364415_000001| Matrimonios 14 1974–1976 - DGS(106364415)                                   | Matrimonios 14 1974–1976 - DGS(106364415)                                   | ES            | Español | 1976/1976| Ilo, Ilo, Ilo, Moquegua, Perú                                                                                              | Matrimonio  | 14       | Matrimonio
106364416| 106364416| 106364416_000001| Matrimonios 15 1976–1982 - DGS(106364416)                                   | Matrimonios 15 1976–1982 - DGS(106364416)                                   | ES            | Español | 1982/1982| Ilo, Ilo, Ilo, Moquegua, Perú                                                                                              | Matrimonio  | 15       | Matrimonio
106364417| 106364417| 106364417_000001| Matrimonios 16 1986–1989 - DGS(106364417)                                   | Matrimonios 16 1986–1989 - DGS(106364417)                                   | ES            | Español | 1989/1989| Ilo, Ilo, Ilo, Moquegua, Perú                                                                                              | Matrimonio  | 16       | Matrimonio
106364418| 106364418| 106364418_000001| Matrimonios 17 1989–1995 - DGS(106364418)                                   | Matrimonios 17 1989–1995 - DGS(106364418)                                   | ES            | Español | 1995/1995| Ilo, Ilo, Ilo, Moquegua, Perú                                                                                              | Matrimonio  | 17       | Matrimonio
106364419| 106364419| 106364419_000001| Matrimonios 18 1998–2016 - DGS(106364419)                                   | Matrimonios 18 1998–2016 - DGS(106364419)                                   | ES            | Español | 2016/2016| San Jerónimo, Ilo, Ilo, Moquegua, Perú                                                                                     | Matrimonio  | 18       | Matrimonio
106364420| 106364420| 106364420_000001| Matrimonios 19 2017–2019 - DGS(106364420)                                   | Matrimonios 19 2017–2019 - DGS(106364420)                                   | ES            | Español | 2019/2019| San Jerónimo, Ilo, Ilo, Moquegua, Perú                                                                                     | Matrimonio  | 19       | Matrimonio
106364421| 106364421| 106364421_000001| Confirmaciones 1 1952–1960 - DGS(106364421)                                 | Confirmaciones 1 1952–1960 - DGS(106364421)                                 | ES            | Español | 1960/1960| San Jerónimo, Ilo, Ilo, Moquegua, Perú                                                                                     | Confirmación| 1        | Confirmación
106364422| 106364422| 106364422_000001| Confirmaciones 2 1961–1999 - DGS(106364422)                                 | Confirmaciones 2 1961–1999 - DGS(106364422)                                 | ES            | Español | 1999/1999| San Jerónimo, Ilo, Ilo, Moquegua, Perú                                                                                     | Confirmación| 2        | Confirmación
106364423| 106364423| 106364423_000001| Confirmaciones 3 2000–2014 - DGS(106364423)                                 | Confirmaciones 3 2000–2014 - DGS(106364423)                                 | ES            | Español | 2014/2014| San Jerónimo, Ilo, Ilo, Moquegua, Perú                                                                                     | Confirmación| 3        | Confirmación
106364424| 106364424| 106364424_000001| Confirmaciones 4 2009–2014 - DGS(106364424)                                 | Confirmaciones 4 2009–2014 - DGS(106364424)                                 | ES            | Español | 2014/2014| San Jerónimo, Ilo, Ilo, Moquegua, Perú                                                                                     | Confirmación| 4        | Confirmación
106364425| 106364425| 106364425_000001| Confirmaciones Ilo 24 nov 2009–27 nov 2010 - DGS(106364425)                 | Confirmaciones Ilo 24 nov 2009–27 nov 2010 - DGS(106364425)                 | ES            | Español | 1996/1996| San Jerónimo, Ilo, Ilo, Moquegua, Perú                                                                                     | Confirmación|          | Confirmación
106364426| 106364426| 106364426_000001| Defunciones 12 1888–1944 - DGS(106364426)                                   | Defunciones 12 1888–1944 - DGS(106364426)                                   | ES            | Español | 1940/1940| San Jerónimo, Ilo, Ilo, Moquegua, Perú                                                                                     | Defunción   | 12       | Defunción
106364427| 106364427| 106364427_000001| Bautismos Ilo 4 ago 1997–3 may 1998 - DGS(106364427)                        | Bautismos Ilo 4 ago 1997–3 may 1998 - DGS(106364427)                        | ES            | Español | 1998/1998| San Jerónimo, Ilo, Ilo, Moquegua, Perú                                                                                     | Bautizo     |          | Bautizo
106364428| 106364428| 106364428_000001| Confirmaciones 5 30 nov 2014–1 oct 2018 - DGS(106364428)                    | Confirmaciones 5 30 nov 2014–1 oct 2018 - DGS(106364428)                    | ES            | Español | 2017/2017| San Jerónimo, Ilo, Ilo, Moquegua, Perú                                                                                     | Confirmación| 5        | Confirmación
106364429| 106364429| 106364429_000001| Bautismos 1 26 ago 1969–1 feb 1986 - DGS(106364429)                         | Bautismos 1 26 ago 1969–1 feb 1986 - DGS(106364429)                         | ES            | Español | 1986/1986| Cristo Rey, Ilo, Ilo, Ilo, Moquegua, Perú                                                                                  | Bautizo     | 1        | Bautizo
106364430| 106364430| 106364430_000001| Bautismos 2 1 feb 1986–24 nov 1991 - DGS(106364430)                         | Bautismos 2 1 feb 1986–24 nov 1991 - DGS(106364430)                         | ES            | Español | 1991/1991| Cristo Rey, Ilo, Ilo, Ilo, Moquegua, Perú                                                                                  | Bautizo     | 2        | Bautizo
106364474| 106364474| 106364474_000001| Bautismos 3 24 nov 1991–28 nov 1998 - DGS(106364474)                        | Bautismos 3 24 nov 1991–28 nov 1998 - DGS(106364474)                        | ES            | Español | 1998/1998| Cristo Rey, Ilo, Ilo, Ilo, Moquegua, Perú                                                                                  | Bautizo     | 3        | Bautizo
106364475| 106364475| 106364475_000001| Bautismos 4 16 nov 1997–10 nov 2001 - DGS(106364475)                        | Bautismos 4 16 nov 1997–10 nov 2001 - DGS(106364475)                        | ES            | Español | 2001/2001| Cristo Rey, Ilo, Ilo, Ilo, Moquegua, Perú                                                                                  | Bautizo     | 4        | Bautizo
106364476| 106364476| 106364476_000001| Bautismos 5 10 nov 2001–19 dic 2004 - DGS(106364476)                        | Bautismos 5 10 nov 2001–19 dic 2004 - DGS(106364476)                        | ES            | Español | 2004/2004| Cristo Rey, Ilo, Ilo, Ilo, Moquegua, Perú                                                                                  | Bautizo     | 5        | Bautizo
106364477| 106364477| 106364477_000001| Bautismos 6 11 dic 2004–29 dic 2007 - DGS(106364477)                        | Bautismos 6 11 dic 2004–29 dic 2007 - DGS(106364477)                        | ES            | Español | 2007/2007| Cristo Rey, Ilo, Ilo, Ilo, Moquegua, Perú                                                                                  | Bautizo     | 6        | Bautizo
